T_PLU_Trans_No	T_PLU_Trans_Size	T_PLU_Trans_PLUNo	T_PLU_Trans_UP	T_PLU_Trans_WT	T_PLU_Trans_QTY	T_PLU_Trans_TP	T_PLU_Trans_Date	T_PLU_Trans_Time	Traceability_Code	T_PLU_Trans_Reserve	Scale_No	Before_Price	After_Price	Item_Code	Item_Name
9926	106	87	9900.	710.	1	7029.	241214	1254	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9927	106	28	10100.	765.	1	7727.	241214	1308	0000000000	0000000000	51	10100.	10100.	28655930000001	0806434F50455445000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9928	106	88	3400.	485.	1	1649.	241214	1317	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9929	106	2	21200.	3535.	1	74942.	241214	1320	0000000000	0000000000	51	21200.	21200.	28655670000001	080E534F4C4F4D4F205245444F4E444F00000000000000000000000000000000000000000000000000000000000000000000
9930	106	88	3400.	1115.	1	3791.	241214	1329	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9931	106	71	12200.	495.	1	6039.	241214	1329	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9932	106	85	9400.	755.	1	7097.	241214	1330	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9933	106	74	12300.	480.	1	5904.	241214	1331	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
9934	106	71	12200.	740.	1	9028.	241214	1346	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9935	106	87	9900.	1325.	1	13118.	241214	1346	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9936	106	87	9900.	715.	1	7079.	241214	1349	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9937	106	87	9900.	1340.	1	13266.	241214	1400	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9938	106	71	12200.	1005.	1	12261.	241214	1405	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9939	106	2	21200.	540.	1	11448.	241214	1407	0000000000	0000000000	51	21200.	21200.	28655670000001	080E534F4C4F4D4F205245444F4E444F00000000000000000000000000000000000000000000000000000000000000000000
9940	106	70	14700.	1065.	1	15656.	241214	1421	0000000000	0000000000	51	14700.	14700.	28656160000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9941	106	74	12300.	1035.	1	12731.	241214	1422	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
9942	106	75	7700.	2595.	1	19982.	241214	1433	0000000000	0000000000	51	7700.	7700.	28656210000001	0806504150414441000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9943	106	74	12300.	505.	1	6212.	241214	1450	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
9944	106	1	23200.	985.	1	22852.	241214	1453	0000000000	0000000000	51	23200.	23200.	28655660000001	0808534F4C4F4D49544F00000000000000000000000000000000000000000000000000000000000000000000000000000000
9945	106	87	9900.	590.	1	5841.	241214	1459	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9946	106	41	8500.	1095.	1	9308.	241214	1505	0000000000	0000000000	51	8500.	8500.	28656030000001	080543414C4C4F00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9947	106	70	14700.	2355.	1	34619.	241214	1507	0000000000	0000000000	51	14700.	14700.	28656160000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9948	106	73	12700.	490.	1	6223.	241214	1510	0000000000	0000000000	51	12700.	12700.	28656190000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
9949	106	12	9400.	975.	1	9165.	241214	1511	0000000000	0000000000	51	9400.	9400.	28655770000001	080D43415343415241204D4F4C45520000000000000000000000000000000000000000000000000000000000000000000000
9950	106	75	7700.	5015.	1	38616.	241214	1520	0000000000	0000000000	51	7700.	7700.	28656210000001	0806504150414441000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9951	106	79	6200.	2885.	1	17887.	241214	1525	0000000000	0000000000	51	6200.	6200.	28656250000001	080E50455A554E41204341524E55444100000000000000000000000000000000000000000000000000000000000000000000
9952	106	4	13900.	1630.	1	22657.	241214	1531	0000000000	0000000000	51	13900.	13900.	28655690000001	08055441424C4100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9953	106	71	12200.	1655.	1	20191.	241214	1536	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9954	106	74	12300.	990.	1	12177.	241214	1540	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
9955	106	46	2900.	17320.	1	50228.	241214	1557	0000000000	0000000000	51	2900.	2900.	28656070000001	0806474F52444F53000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9956	106	46	2900.	17270.	1	50083.	241214	1557	0000000000	0000000000	51	2900.	2900.	28656070000001	0806474F52444F53000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9957	106	46	2900.	17220.	1	49938.	241214	1558	0000000000	0000000000	51	2900.	2900.	28656070000001	0806474F52444F53000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9958	106	71	12200.	1975.	1	24095.	241214	1612	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9959	106	71	12200.	750.	1	9150.	241214	1617	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9960	106	8	13900.	750.	1	10425.	241214	1621	0000000000	0000000000	51	13900.	13900.	28655730000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
9961	106	3	20100.	1000.	1	20100.	241214	1624	0000000000	0000000000	51	20100.	20100.	28655680000001	080D50554E544120444520414E43410000000000000000000000000000000000000000000000000000000000000000000000
9962	106	70	14700.	1460.	1	21462.	241214	1627	0000000000	0000000000	51	14700.	14700.	28656160000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9963	106	73	12700.	745.	1	9462.	241214	1629	0000000000	0000000000	51	12700.	12700.	28656190000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
9964	106	74	12300.	745.	1	9164.	241214	1629	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
9965	106	8	13900.	1035.	1	14387.	241214	1636	0000000000	0000000000	51	13900.	13900.	28655730000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
9966	106	18	10200.	480.	1	4896.	241214	1639	0000000000	0000000000	51	10200.	10200.	28655830000001	0813534F42524542415252494741204752554553410000000000000000000000000000000000000000000000000000000000
9967	106	77	6100.	585.	1	3569.	241214	1640	0000000000	0000000000	51	6100.	6100.	28656230000001	0808455350494E415A4F00000000000000000000000000000000000000000000000000000000000000000000000000000000
9968	106	29	9000.	505.	1	4545.	241214	1641	0000000000	0000000000	51	9000.	9000.	28655940000001	080648494741444F000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9969	106	87	9900.	685.	1	6782.	241214	1645	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9970	106	2	21200.	960.	1	20352.	241214	1646	0000000000	0000000000	51	21200.	21200.	28655670000001	080E534F4C4F4D4F205245444F4E444F00000000000000000000000000000000000000000000000000000000000000000000
9971	106	73	12700.	510.	1	6477.	241214	1649	0000000000	0000000000	51	12700.	12700.	28656190000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
9972	106	16	12500.	7535.	1	94188.	241214	1653	0000000000	0000000000	51	12500.	12500.	28655810000001	0810485545564F20444520534F4C4F4D4F200000000000000000000000000000000000000000000000000000000000000000
9973	106	87	9900.	1395.	1	13811.	241214	1655	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9974	106	87	9900.	2025.	1	20048.	241214	1655	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9975	106	4	13900.	1065.	1	14804.	241214	1707	0000000000	0000000000	51	13900.	13900.	28655690000001	08055441424C4100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9976	106	85	9400.	500.	1	4700.	241214	1714	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9977	106	71	12200.	1995.	1	24339.	241214	1718	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9978	106	85	9400.	975.	1	9165.	241214	1730	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9979	106	71	12200.	800.	1	9760.	241214	1734	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9980	106	70	14700.	8360.	1	122892.	241214	1736	0000000000	0000000000	51	14700.	14700.	28656160000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9981	106	71	12200.	2490.	1	30378.	241214	1759	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9982	106	87	9900.	2970.	1	29403.	241214	1803	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9983	106	70	14700.	505.	1	7424.	241214	1808	0000000000	0000000000	51	14700.	14700.	28656160000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9984	106	71	12200.	1000.	1	12200.	241214	1819	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9985	106	86	7600.	1985.	1	15086.	241214	1820	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9986	106	85	9400.	1120.	1	10528.	241214	1822	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9987	106	89	8900.	1130.	1	10057.	241214	1822	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9988	106	88	3400.	890.	1	3026.	241214	1823	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9989	106	87	9900.	1410.	1	13959.	241214	1823	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9990	106	87	9900.	595.	1	5891.	241214	1827	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9991	106	70	14700.	735.	1	10805.	241214	1828	0000000000	0000000000	51	14700.	14700.	28656160000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9992	106	71	12200.	495.	1	6039.	241214	1833	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9993	106	29	9000.	495.	1	4455.	241214	1835	0000000000	0000000000	51	9000.	9000.	28655940000001	080648494741444F000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9994	106	74	12300.	2530.	1	31119.	241214	1838	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
9995	106	71	12200.	995.	1	12139.	241214	1854	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9996	106	71	12200.	1040.	1	12688.	241214	1904	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9997	106	7	13900.	1025.	1	14248.	241214	1908	0000000000	0000000000	51	13900.	13900.	28655720000001	080F485545564F20444520414C44414E41000000000000000000000000000000000000000000000000000000000000000000
9998	106	85	9400.	1520.	1	14288.	241214	1920	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9999	106	3	20100.	720.	1	14472.	241214	1927	0000000000	0000000000	51	20100.	20100.	28655680000001	080D50554E544120444520414E43410000000000000000000000000000000000000000000000000000000000000000000000
10000	106	88	3400.	600.	1	2040.	251214	0953	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10001	106	88	3400.	480.	1	1632.	251214	0953	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10002	106	89	8900.	315.	1	2804.	251214	0954	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
10003	106	87	9900.	1595.	1	15791.	251214	1007	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10004	106	86	7600.	1080.	1	8208.	251214	1008	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10005	106	85	9400.	1835.	1	17249.	251214	1050	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10006	106	85	9400.	705.	1	6627.	251214	1053	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10007	106	86	7600.	515.	1	3914.	251214	1134	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10008	106	87	9900.	555.	1	5495.	251214	1135	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10009	106	87	9900.	1510.	1	14949.	251214	1156	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10010	106	85	9400.	375.	1	3525.	251214	1158	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10011	106	89	8900.	1085.	1	9657.	251214	1159	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
10012	106	87	9900.	725.	1	7178.	251214	1215	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10013	106	86	7600.	880.	1	6688.	251214	1216	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10014	106	88	3400.	905.	1	3077.	251214	1217	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10015	106	86	7600.	1655.	1	12578.	251214	1230	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10016	106	85	9400.	1985.	1	18659.	251214	1240	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10017	106	86	7600.	4025.	1	30590.	251214	1300	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10018	106	87	9900.	505.	1	5000.	251214	1302	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10019	106	85	9400.	355.	1	3337.	251214	1317	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10020	106	87	9900.	645.	1	6386.	251214	1326	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10021	106	89	8900.	855.	1	7610.	251214	1353	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
10022	106	85	9400.	1420.	1	13348.	251214	1354	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10023	106	85	9400.	795.	1	7473.	251214	1355	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10024	106	86	7600.	1505.	1	11438.	251214	1405	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10025	106	86	7600.	910.	1	6916.	251214	1407	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10026	106	88	3400.	1065.	1	3621.	251214	1411	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10027	106	86	7600.	445.	1	3382.	251214	1422	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10028	106	87	9900.	655.	1	6485.	251214	1430	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10029	106	86	7600.	555.	1	4218.	251214	1514	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10030	106	88	3400.	1410.	1	4794.	251214	1524	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10031	106	87	9900.	2730.	1	27027.	251214	1531	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10032	106	74	12300.	1655.	1	20357.	251214	1539	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
10033	106	88	3400.	505.	1	1717.	251214	1608	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10034	106	88	3400.	995.	1	3383.	251214	1700	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10035	106	88	3400.	1865.	1	6341.	261214	0906	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10036	106	88	3400.	1260.	1	4284.	261214	0922	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10037	106	86	7600.	2255.	1	17138.	261214	1015	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10038	106	87	9900.	1470.	1	14553.	261214	1039	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10039	106	87	9900.	2125.	1	21038.	261214	1039	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10040	106	71	12200.	2995.	1	36539.	261214	1049	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
10041	106	89	8900.	1250.	1	11125.	261214	1102	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
10042	106	28	10100.	725.	1	7323.	261214	1105	0000000000	0000000000	51	10100.	10100.	28655930000001	0806434F50455445000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10043	106	29	9000.	630.	1	5670.	261214	1115	0000000000	0000000000	51	9000.	9000.	28655940000001	080648494741444F000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10044	106	88	3400.	435.	1	1479.	261214	1116	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10045	106	88	3400.	985.	1	3349.	261214	1116	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10046	106	86	7600.	955.	1	7258.	261214	1117	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10047	106	8	13900.	1095.	1	15221.	261214	1118	0000000000	0000000000	51	13900.	13900.	28655730000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
10048	106	8	13900.	975.	1	13553.	261214	1127	0000000000	0000000000	51	13900.	13900.	28655730000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
10049	106	23	7900.	430.	1	3397.	261214	1130	0000000000	0000000000	51	7900.	7900.	28655880000001	08095452455354454C4153000000000000000000000000000000000000000000000000000000000000000000000000000000
10050	106	73	12700.	555.	1	7049.	261214	1132	0000000000	0000000000	51	12700.	12700.	28656190000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
10051	106	74	12300.	965.	1	11870.	261214	1155	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
10052	106	87	9900.	1930.	1	19107.	261214	1203	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10053	106	8	13900.	970.	1	13483.	261214	1206	0000000000	0000000000	51	13900.	13900.	28655730000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
10054	106	74	12300.	1950.	1	23985.	261214	1212	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
10055	106	72	11200.	1930.	1	21616.	261214	1214	0000000000	0000000000	51	11200.	11200.	28656180000001	0810504945524E412045434F4E4F4D4943410000000000000000000000000000000000000000000000000000000000000000
10056	106	28	10100.	1085.	1	10959.	261214	1217	0000000000	0000000000	51	10100.	10100.	28655930000001	0806434F50455445000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10057	106	77	6100.	465.	1	2837.	261214	1219	0000000000	0000000000	51	6100.	6100.	28656230000001	0808455350494E415A4F00000000000000000000000000000000000000000000000000000000000000000000000000000000
10058	106	70	14700.	760.	1	11172.	261214	1232	0000000000	0000000000	51	14700.	14700.	28656160000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10059	106	8	13900.	520.	1	7228.	261214	1245	0000000000	0000000000	51	13900.	13900.	28655730000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
10060	106	73	12700.	290.	1	3683.	261214	1246	0000000000	0000000000	51	12700.	12700.	28656190000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
10061	106	70	14700.	515.	1	7571.	261214	1310	0000000000	0000000000	51	14700.	14700.	28656160000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10062	106	2	21200.	545.	1	11554.	261214	1312	0000000000	0000000000	51	21200.	21200.	28655670000001	080E534F4C4F4D4F205245444F4E444F00000000000000000000000000000000000000000000000000000000000000000000
10063	106	74	12300.	1010.	1	12423.	261214	1314	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
10064	106	87	9900.	5015.	1	49649.	261214	1351	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10065	106	73	12700.	735.	1	9335.	261214	1353	0000000000	0000000000	51	12700.	12700.	28656190000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
10066	106	72	11200.	560.	1	6272.	261214	1413	0000000000	0000000000	51	11200.	11200.	28656180000001	0810504945524E412045434F4E4F4D4943410000000000000000000000000000000000000000000000000000000000000000
10067	106	85	9400.	710.	1	6674.	261214	1415	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10068	106	87	9900.	735.	1	7277.	261214	1417	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10069	106	70	14700.	920.	1	13524.	261214	1425	0000000000	0000000000	51	14700.	14700.	28656160000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10070	106	74	12300.	455.	1	5597.	261214	1429	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
10071	106	46	600.	5070.	1	3042.	261214	1545	0000000000	0000000000	51	600.	600.	28656070000001	0806474F52444F53000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10072	106	87	9900.	530.	1	5247.	261214	1641	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
10073	106	85	9400.	465.	1	4371.	261214	1641	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10074	106	85	9400.	655.	1	6157.	261214	1641	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10075	106	89	8900.	920.	1	8188.	261214	1644	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
10076	106	85	9400.	1475.	1	13865.	261214	1723	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
10077	106	87	9900.	550.	1	5445.	261214	1751	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
