idVenta;fecha;pesoVenta;plu_idPlu;puntoVenta_idPuntoVenta
10154;2014-12-28 00:00:00;505;4;51
10155;2014-12-28 00:00:00;250;71;51
10156;2014-12-28 00:00:00;960;74;51
10157;2014-12-28 00:00:00;950;3;51
10158;2014-12-28 00:00:00;1035;8;51
10159;2014-12-28 00:00:00;545;77;51
10160;2014-12-28 00:00:00;1055;74;51
10161;2014-12-28 00:00:00;975;86;51
10162;2014-12-28 00:00:00;1640;88;51
10163;2014-12-28 00:00:00;1640;88;51
10164;2014-12-28 00:00:00;585;26;51
10165;2014-12-28 00:00:00;1090;79;51
10166;2014-12-28 00:00:00;1025;8;51
10167;2014-12-28 00:00:00;525;87;51
10168;2014-12-28 00:00:00;970;86;51
10169;2014-12-28 00:00:00;1300;87;51
10170;2014-12-28 00:00:00;1315;86;51
10171;2014-12-28 00:00:00;1400;88;51
10172;2014-12-28 00:00:00;1545;71;51
10173;2014-12-28 00:00:00;1410;87;51
10174;2014-12-28 00:00:00;945;18;51
10175;2014-12-28 00:00:00;555;4;51
10176;2014-12-28 00:00:00;905;86;51
10177;2014-12-28 00:00:00;535;71;51
10178;2014-12-28 00:00:00;535;71;51
10179;2014-12-28 00:00:00;670;87;51
10180;2014-12-28 00:00:00;430;71;51
10181;2014-12-28 00:00:00;480;86;51
10182;2014-12-28 00:00:00;2505;86;51
10183;2014-12-28 00:00:00;1970;71;51
10184;2014-12-28 00:00:00;1700;87;51
10185;2014-12-28 00:00:00;750;87;51
10186;2014-12-28 00:00:00;1380;87;51
10187;2014-12-28 00:00:00;925;88;51
10188;2014-12-28 00:00:00;1040;88;51
10189;2014-12-28 00:00:00;600;74;51
10190;2014-12-28 00:00:00;525;7;51
10191;2014-12-28 00:00:00;515;88;51
10192;2014-12-28 00:00:00;375;28;51
10193;2014-12-28 00:00:00;725;70;51
10194;2014-12-28 00:00:00;460;71;51
10195;2014-12-29 00:00:00;8315;4;51
10196;2014-12-29 00:00:00;1365;88;51
10197;2014-12-29 00:00:00;1580;87;51
10198;2014-12-29 00:00:00;1290;88;51
10199;2014-12-29 00:00:00;1320;85;51
10200;2014-12-29 00:00:00;1005;85;51
10201;2014-12-29 00:00:00;475;86;51
10202;2014-12-29 00:00:00;2250;88;51
10203;2014-12-29 00:00:00;3190;88;51
10204;2014-12-29 00:00:00;2395;87;51
10205;2014-12-29 00:00:00;7410;88;51
10206;2014-12-29 00:00:00;2195;88;51
10207;2014-12-29 00:00:00;520;85;51
10208;2014-12-29 00:00:00;680;87;51
10209;2014-12-29 00:00:00;915;87;51
10210;2014-12-29 00:00:00;630;29;51
10211;2014-12-29 00:00:00;1035;11;51
10212;2014-12-29 00:00:00;800;88;51
10213;2014-12-29 00:00:00;615;89;51
10214;2014-12-29 00:00:00;615;85;51
10215;2014-12-29 00:00:00;480;44;51
10216;2014-12-29 00:00:00;895;16;51
10217;2014-12-29 00:00:00;520;74;51
10218;2014-12-29 00:00:00;1100;85;51
10219;2014-12-29 00:00:00;2125;85;51
10220;2014-12-29 00:00:00;920;88;51
10221;2014-12-29 00:00:00;1195;88;51
10222;2014-12-29 00:00:00;1005;85;51
10223;2014-12-29 00:00:00;905;87;51
10224;2014-12-29 00:00:00;685;15;51
10225;2014-12-29 00:00:00;620;87;51
10226;2014-12-29 00:00:00;2075;88;51
10227;2014-12-29 00:00:00;1710;88;51
10228;2014-12-29 00:00:00;1300;88;51
10229;2014-12-29 00:00:00;600;85;51
10230;2014-12-29 00:00:00;815;89;51
10231;2014-12-29 00:00:00;890;88;51
10232;2014-12-29 00:00:00;940;88;51
10233;2014-12-29 00:00:00;1110;89;51
10234;2014-12-29 00:00:00;1590;87;51
10235;2014-12-29 00:00:00;1540;87;51
10236;2014-12-29 00:00:00;1300;88;51
10237;2014-12-29 00:00:00;715;89;51
10238;2014-12-29 00:00:00;960;87;51
10239;2014-12-29 00:00:00;1665;87;51
10240;2014-12-29 00:00:00;1260;87;51
10241;2014-12-29 00:00:00;815;87;51
10242;2014-12-29 00:00:00;990;86;51
10243;2014-12-29 00:00:00;430;77;51
10244;2014-12-30 00:00:00;1720;87;51
10245;2014-12-30 00:00:00;985;86;51
10246;2014-12-30 00:00:00;1360;89;51
10247;2014-12-30 00:00:00;1505;70;51
10248;2014-12-30 00:00:00;1565;87;51
10249;2014-12-30 00:00:00;1065;86;51
10250;2014-12-30 00:00:00;820;87;51
10251;2014-12-30 00:00:00;2285;87;51
10252;2014-12-30 00:00:00;1585;86;51
10253;2014-12-30 00:00:00;1465;71;51
10254;2014-12-30 00:00:00;1595;87;51
10255;2014-12-30 00:00:00;1610;85;51
10256;2014-12-30 00:00:00;985;74;51
10257;2014-12-30 00:00:00;665;77;51
10258;2014-12-30 00:00:00;560;88;51
10259;2014-12-30 00:00:00;565;11;51
10260;2014-12-30 00:00:00;505;71;51
10261;2014-12-30 00:00:00;1515;70;51
10262;2014-12-30 00:00:00;560;79;51
10263;2014-12-30 00:00:00;1525;87;51
10264;2014-12-30 00:00:00;1595;89;51
10265;2014-12-30 00:00:00;680;85;51
10266;2014-12-30 00:00:00;1050;72;51
10267;2014-12-30 00:00:00;1500;74;51
10268;2014-12-30 00:00:00;1045;7;51
10269;2014-12-30 00:00:00;465;204;51
10270;2014-12-30 00:00:00;405;204;51
10271;2014-12-30 00:00:00;460;204;51
10272;2014-12-30 00:00:00;495;204;51
10273;2014-12-30 00:00:00;445;204;51
10274;2014-12-30 00:00:00;440;204;51
10275;2014-12-30 00:00:00;480;204;51
10276;2014-12-30 00:00:00;490;204;51
10277;2014-12-30 00:00:00;490;204;51
10278;2014-12-30 00:00:00;455;204;51
10279;2014-12-30 00:00:00;555;204;51
10280;2014-12-30 00:00:00;420;204;51
10281;2014-12-30 00:00:00;455;204;51
10282;2014-12-30 00:00:00;485;204;51
10283;2014-12-30 00:00:00;645;204;51
10284;2014-12-30 00:00:00;385;204;51
10285;2014-12-30 00:00:00;495;208;51
10286;2014-12-30 00:00:00;560;208;51
10287;2014-12-30 00:00:00;510;208;51
10288;2014-12-30 00:00:00;500;208;51
10289;2014-12-30 00:00:00;465;208;51
10290;2014-12-30 00:00:00;445;208;51
10291;2014-12-30 00:00:00;400;208;51
10292;2014-12-30 00:00:00;440;208;51
10293;2014-12-30 00:00:00;540;207;51
10294;2014-12-30 00:00:00;385;207;51
10295;2014-12-30 00:00:00;420;207;51
10296;2014-12-30 00:00:00;435;207;51
10297;2014-12-30 00:00:00;550;207;51
10298;2014-12-30 00:00:00;475;207;51
10299;2014-12-30 00:00:00;430;207;51
10300;2014-12-30 00:00:00;400;207;51
10301;2014-12-30 00:00:00;475;6;51
10302;2014-12-30 00:00:00;420;74;51
10303;2014-12-30 00:00:00;1025;71;51
10304;2014-12-30 00:00:00;1040;9;51
10305;2014-12-30 00:00:00;460;206;51
10306;2014-12-30 00:00:00;535;206;51
10307;2014-12-30 00:00:00;485;206;51
10308;2014-12-30 00:00:00;500;206;51
10309;2014-12-30 00:00:00;545;206;51
10310;2014-12-30 00:00:00;365;205;51
10311;2014-12-30 00:00:00;590;205;51
10312;2014-12-30 00:00:00;465;205;51
10313;2014-12-30 00:00:00;615;205;51
10314;2014-12-30 00:00:00;555;205;51
10315;2014-12-30 00:00:00;610;205;51
10316;2014-12-30 00:00:00;605;205;51
10317;2014-12-30 00:00:00;585;71;51
10318;2014-12-30 00:00:00;480;86;51
10319;2014-12-30 00:00:00;810;85;51
10320;2014-12-30 00:00:00;545;87;51
10321;2014-12-30 00:00:00;1335;87;51
10322;2014-12-30 00:00:00;605;71;51
10323;2014-12-30 00:00:00;955;8;51
10324;2014-12-30 00:00:00;555;73;51
10325;2014-12-30 00:00:00;895;26;51
10326;2014-12-30 00:00:00;720;87;51
10327;2014-12-30 00:00:00;490;74;51
10328;2014-12-30 00:00:00;1000;85;51
10329;2014-12-30 00:00:00;410;85;51
10330;2014-12-30 00:00:00;870;87;51
10331;2014-12-30 00:00:00;6220;71;51
10332;2014-12-30 00:00:00;1070;79;51
10333;2014-12-30 00:00:00;890;29;51
10334;2014-12-30 00:00:00;1535;89;51
10335;2014-12-30 00:00:00;2205;5;51
10336;2014-12-30 00:00:00;960;71;51
10337;2014-12-30 00:00:00;515;74;51
10338;2014-12-30 00:00:00;645;71;51
10339;2014-12-30 00:00:00;1010;8;51
10340;2014-12-30 00:00:00;845;88;51
10341;2014-12-30 00:00:00;840;87;51
10342;2014-12-30 00:00:00;930;88;51
10343;2014-12-30 00:00:00;720;16;51
10344;2014-12-30 00:00:00;475;88;51
10345;2014-12-30 00:00:00;740;87;51
10346;2014-12-30 00:00:00;615;85;51
10347;2014-12-30 00:00:00;510;88;51
10348;2014-12-30 00:00:00;1000;88;51
10349;2014-12-30 00:00:00;735;87;51
10350;2014-12-30 00:00:00;825;87;51
10351;2014-12-30 00:00:00;1495;87;51
10352;2014-12-30 00:00:00;1005;88;51
10353;2014-12-30 00:00:00;1585;86;51
10354;2014-12-30 00:00:00;915;87;51
10355;2014-12-30 00:00:00;465;88;51
10356;2014-12-31 00:00:00;3870;85;51
10357;2014-12-31 00:00:00;455;74;51
10358;2014-12-31 00:00:00;1595;88;51
10359;2014-12-31 00:00:00;1055;88;51
10360;2014-12-31 00:00:00;510;88;51
10361;2014-12-31 00:00:00;1370;8;51
10362;2014-12-31 00:00:00;1175;73;51
10363;2014-12-31 00:00:00;530;7;51
10364;2014-12-31 00:00:00;520;74;51
10365;2014-12-31 00:00:00;835;88;51
10366;2014-12-31 00:00:00;225;71;51
10367;2014-12-31 00:00:00;780;8;51
10368;2014-12-31 00:00:00;225;71;51
10369;2014-12-31 00:00:00;1405;87;51
10370;2014-12-31 00:00:00;450;4;51
10371;2014-12-31 00:00:00;740;87;51
10372;2014-12-31 00:00:00;825;87;51
10373;2014-12-31 00:00:00;1050;71;51
10374;2014-12-31 00:00:00;525;79;51
10375;2014-12-31 00:00:00;580;73;51
10376;2014-12-31 00:00:00;740;87;51
10377;2014-12-31 00:00:00;1135;86;51
10378;2014-12-31 00:00:00;510;85;51
10379;2014-12-31 00:00:00;1420;87;51
10380;2014-12-31 00:00:00;1090;85;51
10381;2014-12-31 00:00:00;1240;85;51
10382;2014-12-31 00:00:00;2015;85;51
10383;2014-12-31 00:00:00;740;87;51
10384;2014-12-31 00:00:00;480;85;51
10385;2014-12-31 00:00:00;1485;87;51
10386;2014-12-31 00:00:00;1510;86;51
10387;2014-12-31 00:00:00;465;73;51
10388;2014-12-31 00:00:00;1065;74;51
10389;2014-12-31 00:00:00;2695;74;51
10390;2014-12-31 00:00:00;3105;15;51
10391;2014-12-31 00:00:00;1255;77;51
10392;2014-12-31 00:00:00;740;87;51
10393;2014-12-31 00:00:00;590;71;51
10394;2014-12-31 00:00:00;2320;85;51
10395;2014-12-31 00:00:00;2670;70;51
10396;2014-12-31 00:00:00;2815;8;51
10397;2014-12-31 00:00:00;815;87;51
10398;2014-12-31 00:00:00;555;87;51
10399;2014-12-31 00:00:00;645;85;51
10400;2014-12-31 00:00:00;525;74;51
10401;2014-12-31 00:00:00;610;29;51
10402;2014-12-31 00:00:00;6765;74;51
10403;2014-12-31 00:00:00;5120;71;51
10404;2014-12-31 00:00:00;5185;7;51
10405;2014-12-31 00:00:00;2685;73;51
10406;2014-12-31 00:00:00;5195;8;51
10407;2014-12-31 00:00:00;475;4;51
10408;2014-12-31 00:00:00;495;74;51
10409;2014-12-31 00:00:00;770;8;51
10410;2014-12-31 00:00:00;975;74;51
10411;2014-12-31 00:00:00;3230;89;51
10412;2014-12-31 00:00:00;1255;86;51
10413;2014-12-31 00:00:00;1440;86;51
10414;2014-12-31 00:00:00;1835;71;51
10415;2014-12-31 00:00:00;1030;7;51
10416;2014-12-31 00:00:00;1215;75;51
10417;2014-12-31 00:00:00;5620;71;51
10418;2014-12-31 00:00:00;1520;4;51
10419;2014-12-31 00:00:00;2225;6;51
10420;2014-12-31 00:00:00;530;85;51
10421;2014-12-31 00:00:00;665;89;51
10422;2014-12-31 00:00:00;820;74;51
10423;2014-12-31 00:00:00;975;74;51
10424;2014-12-31 00:00:00;3305;71;51
10425;2014-12-31 00:00:00;950;2;51
10426;2014-12-31 00:00:00;2030;3;51
10427;2014-12-31 00:00:00;475;3;51
10428;2014-12-31 00:00:00;800;3;51
10429;2014-12-31 00:00:00;820;74;51
10430;2014-12-31 00:00:00;1540;86;51
10431;2014-12-31 00:00:00;2080;86;51
10432;2014-12-31 00:00:00;1350;70;51
10433;2014-12-31 00:00:00;775;71;51
10434;2014-12-31 00:00:00;690;73;51
10435;2014-12-31 00:00:00;680;9;51
10436;2014-12-31 00:00:00;1470;71;51
10437;2014-12-31 00:00:00;725;71;51
10438;2014-12-31 00:00:00;815;74;51
10439;2014-12-31 00:00:00;515;41;51
10440;2014-12-31 00:00:00;540;4;51
10441;2014-12-31 00:00:00;800;73;51
10442;2014-12-31 00:00:00;450;74;51
10443;2014-12-31 00:00:00;1345;71;51
10444;2014-12-31 00:00:00;600;79;51
10445;2014-12-31 00:00:00;1460;4;51
10446;2014-12-31 00:00:00;1035;71;51
10447;2014-12-31 00:00:00;1025;74;51
10448;2014-12-31 00:00:00;970;11;51
10449;2014-12-31 00:00:00;1095;72;51
10450;2014-12-31 00:00:00;1060;74;51
10451;2014-12-31 00:00:00;995;73;51
10452;2014-12-31 00:00:00;990;3;51
10453;2014-12-31 00:00:00;990;2;51
10454;2014-12-31 00:00:00;1275;88;51
10455;2014-12-31 00:00:00;835;79;51
10456;2014-12-31 00:00:00;530;77;51
10457;2014-12-31 00:00:00;900;73;51
10458;2014-12-31 00:00:00;1085;74;51
10459;2014-12-31 00:00:00;4990;71;51
10460;2014-12-31 00:00:00;1575;74;51
10461;2014-12-31 00:00:00;1610;74;51
10462;2014-12-31 00:00:00;725;87;51
10463;2014-12-31 00:00:00;790;87;51
10464;2014-12-31 00:00:00;575;70;51
10465;2014-12-31 00:00:00;480;74;51
10466;2014-12-31 00:00:00;520;5;51
10467;2014-12-31 00:00:00;560;77;51
10468;2014-12-31 00:00:00;975;86;51
10469;2014-12-31 00:00:00;525;74;51
10470;2014-12-31 00:00:00;475;71;51
10471;2014-12-31 00:00:00;505;73;51
10472;2014-12-31 00:00:00;575;74;51
10473;2014-12-31 00:00:00;540;86;51
10474;2014-12-31 00:00:00;560;9;51
10475;2014-12-31 00:00:00;995;70;51
10476;2014-12-31 00:00:00;955;74;51
10477;2014-12-31 00:00:00;1635;74;51
10478;2014-12-31 00:00:00;1435;71;51
10479;2014-12-31 00:00:00;735;87;51
10480;2014-12-31 00:00:00;1620;73;51
10481;2014-12-31 00:00:00;1500;8;51
10482;2014-12-31 00:00:00;1250;85;51
10483;2014-12-31 00:00:00;490;73;51
10484;2014-12-31 00:00:00;155;73;51
10485;2014-12-31 00:00:00;885;88;51
10486;2014-12-31 00:00:00;1705;88;51
10487;2014-12-31 00:00:00;1710;88;51
10488;2014-12-31 00:00:00;1570;86;51
10489;2014-12-31 00:00:00;580;88;51
10490;2014-12-31 00:00:00;475;86;51
10491;2014-12-31 00:00:00;1585;8;51
10492;2014-12-31 00:00:00;775;73;51
10493;2014-12-31 00:00:00;1315;87;51
10494;2014-12-31 00:00:00;3525;70;51
10495;2014-12-31 00:00:00;3030;74;51
10496;2014-12-31 00:00:00;3520;71;51
10497;2014-12-31 00:00:00;1955;71;51
10498;2014-12-31 00:00:00;585;85;51
10499;2014-12-31 00:00:00;2080;74;51
10500;2014-12-31 00:00:00;405;74;51
10501;2014-12-31 00:00:00;510;74;51
10502;2014-12-31 00:00:00;570;85;51
10503;2014-12-31 00:00:00;1040;74;51
10504;2014-12-31 00:00:00;5170;999998;51
10505;2014-12-31 00:00:00;5170;8;51
10506;2014-12-31 00:00:00;1005;8;51
10507;2014-12-31 00:00:00;765;71;51
10508;2014-12-31 00:00:00;590;28;51
10509;2014-12-31 00:00:00;545;79;51
10510;2014-12-31 00:00:00;1355;85;51
10511;2014-12-31 00:00:00;510;74;51
10512;2014-12-31 00:00:00;1975;74;51
10513;2014-12-31 00:00:00;1085;74;51
10514;2014-12-31 00:00:00;1535;4;51
10515;2014-12-31 00:00:00;590;4;51
10516;2014-12-31 00:00:00;595;2;51
10517;2014-12-31 00:00:00;1420;74;51
10518;2014-12-31 00:00:00;745;4;51
10519;2014-12-31 00:00:00;820;73;51
10520;2014-12-31 00:00:00;575;71;51
10521;2014-12-31 00:00:00;545;74;51
10522;2014-12-31 00:00:00;660;85;51
10523;2014-12-31 00:00:00;2980;8;51
10524;2014-12-31 00:00:00;1455;73;51
10525;2014-12-31 00:00:00;965;74;51
10526;2014-12-31 00:00:00;1535;71;51
10527;2014-12-31 00:00:00;710;71;51
10528;2014-12-31 00:00:00;790;2;51
10529;2014-12-31 00:00:00;330;2;51
10530;2014-12-31 00:00:00;1260;3;51
10531;2014-12-31 00:00:00;2760;74;51
10532;2014-12-31 00:00:00;2635;71;51
10533;2014-12-31 00:00:00;2630;74;51
10534;2015-01-01 00:00:00;995;44;51
10535;2015-01-01 00:00:00;3975;86;51
10536;2015-01-01 00:00:00;1050;77;51
10537;2015-01-01 00:00:00;1095;73;51
10538;2015-01-01 00:00:00;2230;86;51
10539;2015-01-01 00:00:00;1390;87;51
10540;2015-01-01 00:00:00;2050;86;51
10541;2015-01-01 00:00:00;2525;87;51
10542;2015-01-01 00:00:00;460;85;51
10543;2015-01-01 00:00:00;595;86;51
10544;2015-01-01 00:00:00;715;87;51
10545;2015-01-01 00:00:00;970;86;51
10546;2015-01-01 00:00:00;1420;86;51
10547;2015-01-01 00:00:00;595;86;51
10548;2015-01-01 00:00:00;1155;86;51
10549;2015-01-01 00:00:00;590;28;51
10550;2015-01-01 00:00:00;1705;77;51
10551;2015-01-01 00:00:00;925;86;51
10552;2015-01-01 00:00:00;915;85;51
10553;2015-01-01 00:00:00;4105;79;51
10554;2015-01-01 00:00:00;910;86;51
10555;2015-01-01 00:00:00;2700;86;51
10556;2015-01-01 00:00:00;4125;16;51
10557;2015-01-01 00:00:00;510;86;51
10558;2015-01-01 00:00:00;1895;86;51
10559;2015-01-01 00:00:00;1475;72;51
10560;2015-01-01 00:00:00;445;87;51
10561;2015-01-02 00:00:00;1585;86;51
10562;2015-01-02 00:00:00;795;86;51
10563;2015-01-02 00:00:00;2070;86;51
10564;2015-01-02 00:00:00;840;87;51
10565;2015-01-02 00:00:00;1430;86;51
10566;2015-01-02 00:00:00;490;71;51
10567;2015-01-02 00:00:00;515;4;51
10568;2015-01-02 00:00:00;430;71;51
10569;2015-01-02 00:00:00;500;73;51
10570;2015-01-02 00:00:00;425;85;51
10571;2015-01-02 00:00:00;1485;71;51
10572;2015-01-02 00:00:00;605;2;51
10573;2015-01-02 00:00:00;330;86;51
10574;2015-01-02 00:00:00;890;8;51
10575;2015-01-02 00:00:00;1015;71;51
10576;2015-01-02 00:00:00;470;8;51
10577;2015-01-02 00:00:00;475;8;51
10578;2015-01-02 00:00:00;535;87;51
10579;2015-01-02 00:00:00;885;74;51
10580;2015-01-02 00:00:00;1090;70;51
10581;2015-01-02 00:00:00;460;70;51
10582;2015-01-02 00:00:00;565;8;51
10583;2015-01-02 00:00:00;785;87;51
10584;2015-01-02 00:00:00;675;87;51
10585;2015-01-02 00:00:00;1995;71;51
10586;2015-01-02 00:00:00;630;73;51
10587;2015-01-02 00:00:00;645;74;51
10588;2015-01-02 00:00:00;1020;74;51
10589;2015-01-02 00:00:00;525;11;51
10590;2015-01-02 00:00:00;1695;87;51
10591;2015-01-02 00:00:00;840;87;51
10592;2015-01-02 00:00:00;910;9;51
10593;2015-01-02 00:00:00;1980;9;51
10594;2015-01-02 00:00:00;910;3;51
10595;2015-01-02 00:00:00;1440;87;51
10596;2015-01-02 00:00:00;1000;71;51
10597;2015-01-02 00:00:00;385;86;51
10598;2015-01-02 00:00:00;780;87;51
10599;2015-01-02 00:00:00;655;87;51
10600;2015-01-02 00:00:00;1485;87;51
10601;2015-01-02 00:00:00;1485;87;51
10602;2015-01-02 00:00:00;720;87;51
10603;2015-01-02 00:00:00;635;87;51
10604;2015-01-02 00:00:00;610;87;51
10605;2015-01-03 00:00:00;705;87;51
10606;2015-01-03 00:00:00;3100;88;51
10607;2015-01-03 00:00:00;550;5;51
10608;2015-01-03 00:00:00;780;26;51
10609;2015-01-03 00:00:00;1265;88;51
10610;2015-01-03 00:00:00;530;11;51
10611;2015-01-03 00:00:00;1140;74;51
10612;2015-01-03 00:00:00;1540;8;51
10613;2015-01-03 00:00:00;785;87;51
10614;2015-01-03 00:00:00;5060;87;51
10615;2015-01-03 00:00:00;1130;85;51
10616;2015-01-03 00:00:00;2840;88;51
10617;2015-01-03 00:00:00;545;71;51
10618;2015-01-03 00:00:00;530;71;51
10619;2015-01-03 00:00:00;1060;73;51
10620;2015-01-03 00:00:00;1075;70;51
10621;2015-01-03 00:00:00;735;87;51
10622;2015-01-03 00:00:00;865;88;51
10623;2015-01-03 00:00:00;1470;87;51
10624;2015-01-03 00:00:00;1125;74;51
10625;2015-01-03 00:00:00;965;74;51
10626;2015-01-03 00:00:00;580;74;51
10627;2015-01-03 00:00:00;1375;87;51
10628;2015-01-03 00:00:00;600;89;51
10629;2015-01-03 00:00:00;455;72;51
10630;2015-01-03 00:00:00;520;74;51
10631;2015-01-03 00:00:00;930;5;51
10632;2015-01-03 00:00:00;965;88;51
10633;2015-01-03 00:00:00;420;88;51
10634;2015-01-03 00:00:00;1005;88;51
10635;2015-01-03 00:00:00;520;8;51
10636;2015-01-03 00:00:00;420;18;51
10637;2015-01-03 00:00:00;530;73;51
10638;2015-01-03 00:00:00;920;87;51
10639;2015-01-03 00:00:00;600;74;51
10640;2015-01-03 00:00:00;600;89;51
10641;2015-01-03 00:00:00;1560;71;51
10642;2015-01-03 00:00:00;1070;71;51
10643;2015-01-03 00:00:00;530;70;51
10644;2015-01-03 00:00:00;500;73;51
10645;2015-01-03 00:00:00;715;6;51
10646;2015-01-03 00:00:00;690;75;51
10647;2015-01-03 00:00:00;1100;73;51
10648;2015-01-03 00:00:00;585;74;51
10649;2015-01-03 00:00:00;465;71;51
10650;2015-01-03 00:00:00;565;74;51
10651;2015-01-03 00:00:00;735;72;51
10652;2015-01-03 00:00:00;735;87;51
10653;2015-01-03 00:00:00;785;8;51
10654;2015-01-03 00:00:00;830;87;51
10655;2015-01-03 00:00:00;735;70;51
10656;2015-01-03 00:00:00;525;2;51
10657;2015-01-03 00:00:00;2290;87;51
10658;2015-01-03 00:00:00;1470;88;51
10659;2015-01-03 00:00:00;485;70;51
10660;2015-01-03 00:00:00;400;89;51
10661;2015-01-03 00:00:00;700;87;51
10662;2015-01-03 00:00:00;375;89;51
10663;2015-01-03 00:00:00;720;88;51
10664;2015-01-03 00:00:00;960;74;51
10665;2015-01-03 00:00:00;1105;74;51
10666;2015-01-03 00:00:00;510;89;51
10667;2015-01-03 00:00:00;525;85;51
10668;2015-01-03 00:00:00;600;73;51
10669;2015-01-03 00:00:00;760;87;51
10670;2015-01-03 00:00:00;3045;71;51
10671;2015-01-03 00:00:00;480;2;51
10672;2015-01-03 00:00:00;635;3;51
10673;2015-01-03 00:00:00;810;87;51
10674;2015-01-03 00:00:00;730;87;51
10675;2015-01-03 00:00:00;1995;85;51
10676;2015-01-03 00:00:00;1010;11;51
10677;2015-01-03 00:00:00;485;15;51
10678;2015-01-03 00:00:00;455;74;51
10679;2015-01-03 00:00:00;840;88;51
10680;2015-01-03 00:00:00;3150;87;51
10681;2015-01-03 00:00:00;1930;87;51
10682;2015-01-03 00:00:00;690;87;51
10683;2015-01-03 00:00:00;1595;88;51
10684;2015-01-03 00:00:00;755;87;51
10685;2015-01-04 00:00:00;870;85;51
10686;2015-01-04 00:00:00;245;89;51
10687;2015-01-04 00:00:00;980;88;51
10688;2015-01-04 00:00:00;950;87;51
10689;2015-01-04 00:00:00;840;87;51
10690;2015-01-04 00:00:00;970;8;51
10691;2015-01-04 00:00:00;1110;71;51
10692;2015-01-04 00:00:00;470;4;51
10693;2015-01-04 00:00:00;530;4;51
10694;2015-01-04 00:00:00;540;71;51
10695;2015-01-04 00:00:00;1515;85;51
10696;2015-01-04 00:00:00;1050;89;51
10697;2015-01-04 00:00:00;1060;71;51
10698;2015-01-04 00:00:00;960;17;51
10699;2015-01-04 00:00:00;1035;15;51
10700;2015-01-04 00:00:00;960;74;51
10701;2015-01-04 00:00:00;1275;71;51
10702;2015-01-04 00:00:00;940;8;51
10703;2015-01-04 00:00:00;840;15;51
10704;2015-01-04 00:00:00;675;4;51
10705;2015-01-04 00:00:00;275;79;51
10706;2015-01-04 00:00:00;555;5;51
10707;2015-01-04 00:00:00;480;8;51
10708;2015-01-04 00:00:00;495;75;51
10709;2015-01-04 00:00:00;740;75;51
10710;2015-01-04 00:00:00;915;74;51
10711;2015-01-04 00:00:00;470;224;51
10712;2015-01-04 00:00:00;515;224;51
10713;2015-01-04 00:00:00;455;999998;51
10714;2015-01-04 00:00:00;440;224;51
10715;2015-01-04 00:00:00;510;71;51
10716;2015-01-04 00:00:00;495;224;51
10717;2015-01-04 00:00:00;975;71;51
10718;2015-01-04 00:00:00;435;224;51
10719;2015-01-04 00:00:00;430;224;51
10720;2015-01-04 00:00:00;490;224;51
10721;2015-01-04 00:00:00;440;224;51
10722;2015-01-04 00:00:00;415;223;51
10723;2015-01-04 00:00:00;470;223;51
10724;2015-01-04 00:00:00;580;223;51
10725;2015-01-04 00:00:00;480;223;51
10726;2015-01-04 00:00:00;475;223;51
10727;2015-01-04 00:00:00;475;227;51
10728;2015-01-04 00:00:00;470;227;51
10729;2015-01-04 00:00:00;390;227;51
10730;2015-01-04 00:00:00;415;227;51
10731;2015-01-04 00:00:00;400;227;51
10732;2015-01-04 00:00:00;475;227;51
10733;2015-01-04 00:00:00;355;223;51
10734;2015-01-04 00:00:00;355;223;51
10735;2015-01-04 00:00:00;520;223;51
10736;2015-01-04 00:00:00;530;239;51
10737;2015-01-04 00:00:00;435;8;51
10738;2015-01-04 00:00:00;425;208;51
10739;2015-01-04 00:00:00;460;999998;51
10740;2015-01-04 00:00:00;460;208;51
10741;2015-01-04 00:00:00;460;224;51
10742;2015-01-04 00:00:00;440;227;51
10743;2015-01-04 00:00:00;390;227;51
10744;2015-01-04 00:00:00;450;227;51
10745;2015-01-04 00:00:00;430;227;51
10746;2015-01-04 00:00:00;1445;224;51
10747;2015-01-04 00:00:00;445;208;51
10748;2015-01-04 00:00:00;490;208;51
10749;2015-01-04 00:00:00;460;208;51
10750;2015-01-04 00:00:00;465;208;51
10751;2015-01-04 00:00:00;425;207;51
10752;2015-01-04 00:00:00;405;71;51
10753;2015-01-04 00:00:00;390;207;51
10754;2015-01-04 00:00:00;450;207;51
10755;2015-01-04 00:00:00;450;207;51
10756;2015-01-04 00:00:00;665;71;51
10757;2015-01-04 00:00:00;530;8;51
10758;2015-01-04 00:00:00;525;18;51
10759;2015-01-04 00:00:00;465;207;51
10760;2015-01-04 00:00:00;470;207;51
10761;2015-01-04 00:00:00;560;234;51
10762;2015-01-04 00:00:00;585;234;51
10763;2015-01-04 00:00:00;515;234;51
10764;2015-01-04 00:00:00;495;234;51
10765;2015-01-04 00:00:00;455;234;51
10766;2015-01-04 00:00:00;2620;234;51
10767;2015-01-04 00:00:00;740;87;51
10768;2015-01-04 00:00:00;380;89;51
10769;2015-01-04 00:00:00;300;23;51
10770;2015-01-04 00:00:00;850;87;51
10771;2015-01-04 00:00:00;1045;89;51
10772;2015-01-04 00:00:00;515;87;51
10773;2015-01-04 00:00:00;945;8;51
10774;2015-01-04 00:00:00;990;79;51
10775;2015-01-04 00:00:00;635;8;51
10776;2015-01-04 00:00:00;500;70;51
10777;2015-01-04 00:00:00;765;87;51
