idMovimiento;cantidad;codigoBarra;escala;fecha;hora;nombre;pesoVenta;plu;precioKilo;precioVenta
7942;1;28000270000001;51;2014-11-02 00:00:00;1736;PECHO;560;27;8700;4872
7943;1;28000780000001;51;2014-11-02 00:00:00;1739;PEZUNA FRIJOL;640;78;4700;3008
7944;1;28000120000001;51;2014-11-02 00:00:00;1741;CASCARA MOLER;1535;12;7900;12127
7945;1;28000120000001;51;2014-11-02 00:00:00;1744;CASCARA MOLER;1425;12;7900;11258
7946;1;28000700000001;51;2014-11-02 00:00:00;1748;CAÑON;1005;70;12600;12663
7947;1;28000700000001;51;2014-11-02 00:00:00;1756;CAÑON;1550;70;12600;19530
7948;1;28000870000001;51;2014-11-02 00:00:00;1812;PECHUGA QUALITY;805;87;8800;7084
7949;1;28000870000001;51;2014-11-02 00:00:00;1822;PECHUGA QUALITY;850;87;8800;7480
7950;1;28000890000001;51;2014-11-02 00:00:00;1837;ALAS QUALITY;550;89;6500;3575
7951;1;28000860000001;51;2014-11-02 00:00:00;1840;PERNIL QUALITY;1515;86;5400;8181
7952;1;28000860000001;51;2014-11-02 00:00:00;1902;PERNIL QUALITY;575;86;5400;3105
7953;1;28000890000001;51;2014-11-03 00:00:00;832;ALAS QUALITY;975;89;6500;6338
7954;1;28000860000001;51;2014-11-03 00:00:00;1011;PERNIL QUALITY;1480;86;5400;7992
7955;1;28000870000001;51;2014-11-03 00:00:00;1043;PECHUGA QUALITY;750;87;8800;6600
7956;1;28000890000001;51;2014-11-03 00:00:00;1048;ALAS QUALITY;505;89;6500;3283
7957;1;28000860000001;51;2014-11-03 00:00:00;1119;PERNIL QUALITY;990;86;5400;5346
7958;1;28000860000001;51;2014-11-03 00:00:00;1124;PERNIL QUALITY;895;86;5400;4833
7959;1;28000870000001;51;2014-11-03 00:00:00;1145;PECHUGA QUALITY;870;87;8800;7656
7960;1;28000890000001;51;2014-11-03 00:00:00;1203;ALAS QUALITY;870;89;6500;5655
7961;1;28000470000001;51;2014-11-03 00:00:00;1233;CHORIZO MIXTO CASERO;590;47;8900;5251
7962;1;28000890000001;51;2014-11-03 00:00:00;1254;ALAS QUALITY;580;89;6500;3770
7963;1;28000890000001;51;2014-11-03 00:00:00;1503;ALAS QUALITY;605;89;6500;3933
7964;1;28000890000001;51;2014-11-03 00:00:00;1513;ALAS QUALITY;890;89;6500;5785
7965;1;28000890000001;51;2014-11-03 00:00:00;1626;ALAS QUALITY;730;89;6500;4745
7966;1;28000890000001;51;2014-11-03 00:00:00;1645;ALAS QUALITY;545;89;6500;3543
7967;1;28000890000001;51;2014-11-03 00:00:00;1740;ALAS QUALITY;965;89;6500;6273
7968;1;28000890000001;51;2014-11-03 00:00:00;1750;ALAS QUALITY;360;89;6500;2340
7969;1;28000890000001;51;2014-11-03 00:00:00;1847;ALAS QUALITY;990;89;6500;6435
7970;1;28000890000001;51;2014-11-03 00:00:00;1945;ALAS QUALITY;515;89;6500;3348
7971;1;28000480000001;51;2014-11-04 00:00:00;1922;CHORIZOS DE RES;415;48;10000;4150
7972;1;28000480000001;51;2014-11-05 00:00:00;1338;CHORIZOS DE RES;410;48;10000;4100
7973;1;28000080000001;51;2014-11-05 00:00:00;1647;SOLOMO EXTRANJERO;510;8;13900;7089
7974;1;28000160000001;51;2014-11-05 00:00:00;1649;HUEVO DE SOLOMO;485;16;12500;6063
7975;1;28000740000001;51;2014-11-05 00:00:00;1650;TOCINO CARNE;495;74;12300;6089
7976;1;28000710000001;51;2014-11-05 00:00:00;1653;PIERNA DE CERDO;490;71;12200;5978
7977;1;28000710000001;51;2014-11-05 00:00:00;1714;PIERNA DE CERDO;1025;71;12200;12505
7978;1;28000730000001;51;2014-11-05 00:00:00;1716;COSTILLA DE CERDO;1540;73;12700;19558
7979;1;28000110000001;51;2014-11-05 00:00:00;1732;CASCARA DE FREIR;1010;11;11200;11312
7980;1;28000120000001;51;2014-11-05 00:00:00;1732;CASCARA MOLER;1010;12;9400;9494
7981;1;28000780000001;51;2014-11-05 00:00:00;1736;PEZUNA FRIJOL;505;78;4700;2374
7982;1;28000720000001;51;2014-11-05 00:00:00;1743;PIERNA ECONOMICA;1015;72;11200;11368
7983;1;28000750000001;51;2014-11-05 00:00:00;1743;PAPADA;795;75;7700;6122
7984;1;28000720000001;51;2014-11-05 00:00:00;1743;PIERNA ECONOMICA;510;72;11200;5712
7985;1;28000230000001;51;2014-11-05 00:00:00;1743;TRESTELAS;550;23;7900;4345
7986;1;28000770000001;51;2014-11-05 00:00:00;1743;ESPINAZO;530;77;6100;3233
7987;1;28000700000001;51;2014-11-05 00:00:00;1749;CAÑON;530;70;14700;7791
7988;1;28000240000001;51;2014-11-05 00:00:00;1751;TAPA DE COSTILLA;510;24;10100;5151
7989;1;28000720000001;51;2014-11-05 00:00:00;1803;PIERNA ECONOMICA;730;72;11200;8176
7990;1;28000080000001;51;2014-11-05 00:00:00;1812;SOLOMO EXTRANJERO;1075;8;13900;14943
7991;1;28000700000001;51;2014-11-05 00:00:00;1812;CAÑON;1010;70;14700;14847
7992;1;28000140000001;51;2014-11-05 00:00:00;1828;LAGARTO;1030;14;9400;9682
7993;1;28000050000001;51;2014-11-05 00:00:00;1849;POSTA;1045;5;13900;14526
7994;1;28000780000001;51;2014-11-05 00:00:00;1909;PEZUNA FRIJOL;440;78;4700;2068
7995;1;28000480000001;51;2014-11-05 00:00:00;1938;CHORIZOS DE RES;820;48;10000;8200
7996;1;28000480000001;51;2014-11-06 00:00:00;1056;CHORIZOS DE RES;400;48;10000;4000
7997;1;28000720000001;51;2014-11-06 00:00:00;1748;PIERNA ECONOMICA;2515;72;11200;28168
7998;1;28000480000001;51;2014-11-06 00:00:00;2017;CHORIZOS DE RES;400;48;10000;4000
7999;1;28000740000001;51;2014-11-07 00:00:00;1152;TOCINO CARNE;1035;74;12300;12731
8000;1;28000740000001;51;2014-11-07 00:00:00;1354;TOCINO CARNE;545;74;12300;6704
8001;1;28000700000001;51;2014-11-07 00:00:00;1647;CAÑON;3730;70;12600;46998
8002;1;28000480000001;51;2014-11-07 00:00:00;1729;CHORIZOS DE RES;405;48;10000;4050
8003;1;28000110000001;51;2014-11-08 00:00:00;1042;CASCARA DE FREIR;525;11;11200;5880
8004;1;28000890000001;51;2014-11-08 00:00:00;1045;ALAS QUALITY;275;89;6500;1788
8005;1;28000870000001;51;2014-11-08 00:00:00;1055;PECHUGA QUALITY;970;87;8800;8536
8006;1;28000030000001;51;2014-11-08 00:00:00;1059;PUNTA DE ANCA;1550;3;20100;31155
8007;1;28000860000001;51;2014-11-08 00:00:00;1103;PERNIL QUALITY;1375;86;5400;7425
8008;1;28000710000001;51;2014-11-08 00:00:00;1106;PIERNA DE CERDO;745;71;12200;9089
8009;1;28000890000001;51;2014-11-08 00:00:00;1111;ALAS QUALITY;3180;89;6500;20670
8010;1;28000710000001;51;2014-11-08 00:00:00;1114;PIERNA DE CERDO;505;71;12200;6161
8011;1;28000870000001;51;2014-11-08 00:00:00;1122;PECHUGA QUALITY;1890;87;8800;16632
8012;1;28000860000001;51;2014-11-08 00:00:00;1123;PERNIL QUALITY;1090;86;5400;5886
8013;1;28000750000001;51;2014-11-08 00:00:00;1129;PAPADA;990;75;7700;7623
8014;1;28000700000001;51;2014-11-08 00:00:00;1133;CAÑON;535;70;14700;7865
8015;1;28000700000001;51;2014-11-08 00:00:00;1204;CAÑON;660;70;14700;9702
8016;1;28000070000001;51;2014-11-08 00:00:00;1206;HUEVO DE ALDANA;480;7;13900;6672
8017;1;28000480000001;51;2014-11-08 00:00:00;1206;CHORIZOS DE RES;410;48;10000;4100
8018;1;28000750000001;51;2014-11-08 00:00:00;1208;PAPADA;480;75;7700;3696
8019;1;28000270000001;51;2014-11-08 00:00:00;1209;PECHO;550;27;10100;5555
8020;1;28000060000001;51;2014-11-08 00:00:00;1210;MUCHACHO;540;6;13900;7506
8021;1;28000770000001;51;2014-11-08 00:00:00;1212;ESPINAZO;290;77;6100;1769
8022;1;28000730000001;51;2014-11-08 00:00:00;1213;COSTILLA DE CERDO;275;73;12700;3493
8023;1;28000890000001;51;2014-11-08 00:00:00;1216;ALAS QUALITY;765;89;6500;4973
8024;1;28000870000001;51;2014-11-08 00:00:00;1217;PECHUGA QUALITY;980;87;8800;8624
8025;1;28000870000001;51;2014-11-08 00:00:00;1220;PECHUGA QUALITY;675;87;8800;5940
8026;1;28000700000001;51;2014-11-08 00:00:00;1222;CAÑON;780;70;14700;11466
8027;1;28000730000001;51;2014-11-08 00:00:00;1223;COSTILLA DE CERDO;740;73;12700;9398
8028;1;28000710000001;51;2014-11-08 00:00:00;1225;PIERNA DE CERDO;810;71;12200;9882
8029;1;28000860000001;51;2014-11-08 00:00:00;1226;PERNIL QUALITY;2140;86;5400;11556
8030;1;28000860000001;51;2014-11-08 00:00:00;1227;PERNIL QUALITY;2580;86;5400;13932
8031;1;28000870000001;51;2014-11-08 00:00:00;1250;PECHUGA QUALITY;6190;87;8800;54472
8032;1;28000890000001;51;2014-11-08 00:00:00;1251;ALAS QUALITY;715;89;6500;4648
8033;1;28000710000001;51;2014-11-08 00:00:00;1301;PIERNA DE CERDO;995;71;12200;12139
8034;1;28000290000001;51;2014-11-08 00:00:00;1307;HIGADO;595;29;9000;5355
8035;1;28000870000001;51;2014-11-08 00:00:00;1322;PECHUGA QUALITY;870;87;8800;7656
8036;1;28000860000001;51;2014-11-08 00:00:00;1322;PERNIL QUALITY;1040;86;5400;5616
8037;1;28000710000001;51;2014-11-08 00:00:00;1336;PIERNA DE CERDO;520;71;12200;6344
8038;1;28000890000001;51;2014-11-08 00:00:00;1336;ALAS QUALITY;540;89;6500;3510
8039;1;28000870000001;51;2014-11-08 00:00:00;1337;PECHUGA QUALITY;630;87;8800;5544
8040;1;28000040000001;51;2014-11-08 00:00:00;1346;TABLA;6900;4;13900;95910
8041;1;28000870000001;51;2014-11-08 00:00:00;1403;PECHUGA QUALITY;1845;87;8800;16236
8042;1;28000710000001;51;2014-11-08 00:00:00;1405;PIERNA DE CERDO;1020;71;12200;12444
8043;1;28000890000001;51;2014-11-08 00:00:00;1406;ALAS QUALITY;530;89;6500;3445
8044;1;28000870000001;51;2014-11-08 00:00:00;1407;PECHUGA QUALITY;615;87;8800;5412
8045;1;28000710000001;51;2014-11-08 00:00:00;1408;PIERNA DE CERDO;485;71;12200;5917
8046;1;28000720000001;51;2014-11-08 00:00:00;1409;PIERNA ECONOMICA;485;72;11200;5432
8047;1;28000750000001;51;2014-11-08 00:00:00;1409;PAPADA;485;75;7700;3735
8048;1;28000070000001;51;2014-11-08 00:00:00;1435;HUEVO DE ALDANA;760;7;13900;10564
8049;1;28000860000001;51;2014-11-08 00:00:00;1504;PERNIL QUALITY;2525;86;5400;13635
8050;1;28000750000001;51;2014-11-08 00:00:00;1616;PAPADA;710;75;7700;5467
8051;1;28000480000001;51;2014-11-08 00:00:00;1617;CHORIZOS DE RES;405;48;10000;4050
8052;1;28000890000001;51;2014-11-08 00:00:00;1618;ALAS QUALITY;935;89;6500;6078
8053;1;28000870000001;51;2014-11-08 00:00:00;1643;PECHUGA QUALITY;895;87;8800;7876
8054;1;28000870000001;51;2014-11-08 00:00:00;1722;PECHUGA QUALITY;1585;87;8800;13948
8055;1;28000870000001;51;2014-11-08 00:00:00;1749;PECHUGA QUALITY;1575;87;8800;13860
8056;1;28000870000001;51;2014-11-08 00:00:00;1828;PECHUGA QUALITY;1500;87;8800;13200
8057;1;28000860000001;51;2014-11-08 00:00:00;1858;PERNIL QUALITY;1415;86;5400;7641
8058;1;28000860000001;51;2014-11-08 00:00:00;1935;PERNIL QUALITY;2725;86;5400;14715
8059;1;28000890000001;51;2014-11-08 00:00:00;2011;ALAS QUALITY;940;89;6500;6110
8060;1;28000890000001;51;2014-11-08 00:00:00;2015;ALAS QUALITY;480;89;6500;3120
8061;1;28000890000001;51;2014-11-08 00:00:00;2020;ALAS QUALITY;800;89;6500;5200
8062;1;28000860000001;51;2014-11-09 00:00:00;926;PERNIL QUALITY;1460;86;5400;7884
8063;1;28000860000001;51;2014-11-09 00:00:00;929;PERNIL QUALITY;1090;86;5400;5886
8064;1;28000870000001;51;2014-11-09 00:00:00;930;PECHUGA QUALITY;720;87;8800;6336
8065;1;28000890000001;51;2014-11-09 00:00:00;933;ALAS QUALITY;1000;89;6500;6500
8066;1;28000870000001;51;2014-11-09 00:00:00;949;PECHUGA QUALITY;1075;87;8800;9460
8067;1;28000860000001;51;2014-11-09 00:00:00;951;PERNIL QUALITY;540;86;5400;2916
8068;1;28000710000001;51;2014-11-09 00:00:00;1000;PIERNA DE CERDO;475;71;12200;5795
8069;1;28000870000001;51;2014-11-09 00:00:00;1001;PECHUGA QUALITY;810;87;8800;7128
8070;1;28000070000001;51;2014-11-09 00:00:00;1007;HUEVO DE ALDANA;600;7;13900;8340
8071;1;28000870000001;51;2014-11-09 00:00:00;1010;PECHUGA QUALITY;870;87;8800;7656
8072;1;28000020000001;51;2014-11-09 00:00:00;1014;SOLOMO REDONDO;2200;2;21200;46640
8073;1;28000700000001;51;2014-11-09 00:00:00;1020;CAÑON;1015;70;14700;14921
8074;1;28000700000001;51;2014-11-09 00:00:00;1025;CAÑON;530;70;14700;7791
8075;1;28000180000001;51;2014-11-09 00:00:00;1027;SOBREBARRIGA GRUESA;515;18;10200;5253
8076;1;28000870000001;51;2014-11-09 00:00:00;1028;PECHUGA QUALITY;965;87;8800;8492
8077;1;28000160000001;51;2014-11-09 00:00:00;1034;HUEVO DE SOLOMO;630;16;12500;7875
8078;1;28000890000001;51;2014-11-09 00:00:00;1039;ALAS QUALITY;2020;89;6500;13130
8079;1;28000870000001;51;2014-11-09 00:00:00;1041;PECHUGA QUALITY;790;87;8800;6952
8080;1;28000020000001;51;2014-11-09 00:00:00;1046;SOLOMO REDONDO;1500;2;21200;31800
8081;1;28000870000001;51;2014-11-09 00:00:00;1052;PECHUGA QUALITY;910;87;8800;8008
8082;1;28000730000001;51;2014-11-09 00:00:00;1055;COSTILLA DE CERDO;1985;73;12700;25210
8083;1;28000740000001;51;2014-11-09 00:00:00;1058;TOCINO CARNE;1590;74;12300;19557
8084;1;28000280000001;51;2014-11-09 00:00:00;1103;COPETE;675;28;10100;6818
8085;1;28000870000001;51;2014-11-09 00:00:00;1104;PECHUGA QUALITY;875;87;8800;7700
8086;1;28000670000001;51;2014-11-09 00:00:00;1110;MILANESA DE CERDO;740;67;13100;9694
8087;1;28000180000001;51;2014-11-09 00:00:00;1114;SOBREBARRIGA GRUESA;1485;18;10200;15147
8088;1;28000870000001;51;2014-11-09 00:00:00;1127;PECHUGA QUALITY;850;87;8800;7480
8089;1;28000280000001;51;2014-11-09 00:00:00;1130;COPETE;470;28;10100;4747
8090;1;28000870000001;51;2014-11-09 00:00:00;1136;PECHUGA QUALITY;1480;87;8800;13024
8091;1;28000870000001;51;2014-11-09 00:00:00;1137;PECHUGA QUALITY;1795;87;8800;15796
8092;1;28000730000001;51;2014-11-09 00:00:00;1137;COSTILLA DE CERDO;515;73;12700;6541
8093;1;28000880000001;51;2014-11-09 00:00:00;1140;ALAS;345;88;6500;2243
8094;1;FF000000000000;51;2014-11-09 00:00:00;1144;;855;999998;87;74
8095;1;28000870000001;51;2014-11-09 00:00:00;1144;PECHUGA QUALITY;855;87;8800;7524
8096;1;28000860000001;51;2014-11-09 00:00:00;1146;PERNIL QUALITY;1485;86;5400;8019
8097;1;28000870000001;51;2014-11-09 00:00:00;1147;PECHUGA QUALITY;940;87;8800;8272
8098;1;28000860000001;51;2014-11-09 00:00:00;1150;PERNIL QUALITY;1950;86;5400;10530
8099;1;28000890000001;51;2014-11-09 00:00:00;1150;ALAS QUALITY;1035;89;6500;6728
8100;1;28000870000001;51;2014-11-09 00:00:00;1157;PECHUGA QUALITY;975;87;8800;8580
8101;1;28000860000001;51;2014-11-09 00:00:00;1224;PERNIL QUALITY;2040;86;5400;11016
8102;1;28000860000001;51;2014-11-09 00:00:00;1225;PERNIL QUALITY;570;86;5400;3078
8103;1;28000700000001;51;2014-11-09 00:00:00;1232;CAÑON;445;70;14700;6542
8104;1;FF000000000000;51;2014-11-09 00:00:00;1234;;510;999998;4;2
8105;1;28000040000001;51;2014-11-09 00:00:00;1234;TABLA;510;4;13900;7089
8106;1;28000870000001;51;2014-11-09 00:00:00;1254;PECHUGA QUALITY;930;87;8800;8184
8107;1;28000860000001;51;2014-11-09 00:00:00;1256;PERNIL QUALITY;2495;86;5400;13473
8108;1;28000710000001;51;2014-11-09 00:00:00;1301;PIERNA DE CERDO;680;71;12200;8296
8109;1;28000870000001;51;2014-11-09 00:00:00;1302;PECHUGA QUALITY;850;87;8800;7480
8110;1;28000860000001;51;2014-11-09 00:00:00;1302;PERNIL QUALITY;555;86;5400;2997
8111;1;28000730000001;51;2014-11-09 00:00:00;1304;COSTILLA DE CERDO;735;73;12700;9335
8112;1;28000870000001;51;2014-11-09 00:00:00;1308;PECHUGA QUALITY;765;87;8800;6732
8113;1;28000870000001;51;2014-11-09 00:00:00;1311;PECHUGA QUALITY;1620;87;8800;14256
8114;1;28000870000001;51;2014-11-09 00:00:00;1311;PECHUGA QUALITY;2640;87;8800;23232
8115;1;28000180000001;51;2014-11-09 00:00:00;1322;SOBREBARRIGA GRUESA;470;18;10200;4794
8116;1;28000050000001;51;2014-11-09 00:00:00;1323;POSTA;455;5;13900;6325
8117;1;28000040000001;51;2014-11-09 00:00:00;1326;TABLA;490;4;13900;6811
8118;1;28000860000001;51;2014-11-09 00:00:00;1330;PERNIL QUALITY;470;86;5400;2538
8119;1;28000040000001;51;2014-11-09 00:00:00;1346;TABLA;1370;4;13900;19043
8120;1;28000040000001;51;2014-11-09 00:00:00;1348;TABLA;475;4;13900;6603
8121;1;28000860000001;51;2014-11-09 00:00:00;1351;PERNIL QUALITY;2795;86;5400;15093
8122;1;28000710000001;51;2014-11-09 00:00:00;1351;PIERNA DE CERDO;520;71;12200;6344
8123;1;28000720000001;51;2014-11-09 00:00:00;1416;PIERNA ECONOMICA;4955;72;11200;55496
8124;1;28000860000001;51;2014-11-09 00:00:00;1418;PERNIL QUALITY;2695;86;5400;14553
8125;1;28000710000001;51;2014-11-09 00:00:00;1421;PIERNA DE CERDO;1025;71;12200;12505
8126;1;28000860000001;51;2014-11-09 00:00:00;1444;PERNIL QUALITY;595;86;5400;3213
8127;1;28000700000001;51;2014-11-09 00:00:00;1447;CAÑON;505;70;14700;7424
8128;1;28000740000001;51;2014-11-09 00:00:00;1448;TOCINO CARNE;440;74;12300;5412
8129;1;28000780000001;51;2014-11-09 00:00:00;1450;PEZUNA FRIJOL;255;78;4700;1199
8130;1;28000290000001;51;2014-11-09 00:00:00;1458;HIGADO;560;29;9000;5040
8131;1;28000140000001;51;2014-11-09 00:00:00;1503;LAGARTO;345;14;9400;3243
8132;1;28000740000001;51;2014-11-09 00:00:00;1507;TOCINO CARNE;535;74;12300;6581
8133;1;28000040000001;51;2014-11-09 00:00:00;1512;TABLA;515;4;13900;7159
8134;1;28000080000001;51;2014-11-09 00:00:00;1515;SOLOMO EXTRANJERO;455;8;13900;6325
8135;1;28000860000001;51;2014-11-09 00:00:00;1516;PERNIL QUALITY;2240;86;5400;12096
8136;1;28000030000001;51;2014-11-09 00:00:00;1518;PUNTA DE ANCA;1420;3;20100;28542
8137;1;28000040000001;51;2014-11-09 00:00:00;1527;TABLA;975;4;13900;13553
8138;1;28000080000001;51;2014-11-09 00:00:00;1530;SOLOMO EXTRANJERO;520;8;13900;7228
8139;1;28000720000001;51;2014-11-09 00:00:00;1533;PIERNA ECONOMICA;460;72;11200;5152
8140;1;28000740000001;51;2014-11-09 00:00:00;1534;TOCINO CARNE;540;74;12300;6642
8141;1;28000740000001;51;2014-11-09 00:00:00;1537;TOCINO CARNE;635;74;12300;7811
8142;1;28000700000001;51;2014-11-09 00:00:00;1542;CAÑON;475;70;14700;6983
8143;1;28000020000001;51;2014-11-09 00:00:00;1544;SOLOMO REDONDO;450;2;21200;9540
8144;1;28000870000001;51;2014-11-09 00:00:00;1545;PECHUGA QUALITY;805;87;8800;7084
8145;1;28000320000001;51;2014-11-09 00:00:00;1547;PAJARILLA;590;32;4000;2360
8146;1;28000890000001;51;2014-11-09 00:00:00;1551;ALAS QUALITY;985;89;6500;6403
8147;1;28000880000001;51;2014-11-09 00:00:00;1600;ALAS;490;88;6500;3185
8148;1;28000720000001;51;2014-11-09 00:00:00;1602;PIERNA ECONOMICA;940;72;11200;10528
8149;1;28000860000001;51;2014-11-09 00:00:00;1632;PERNIL QUALITY;2260;86;5400;12204
8150;1;28000710000001;51;2014-11-09 00:00:00;1652;PIERNA DE CERDO;1650;71;12200;20130
8151;1;28000730000001;51;2014-11-09 00:00:00;1654;COSTILLA DE CERDO;550;73;12700;6985
8152;1;28000870000001;51;2014-11-09 00:00:00;1738;PECHUGA QUALITY;775;87;8800;6820
8153;1;28000880000001;51;2014-11-09 00:00:00;1739;ALAS;950;88;6500;6175
8154;1;28000700000001;51;2014-11-09 00:00:00;1805;CAÑON;730;70;14700;10731
8155;1;28000040000001;51;2014-11-09 00:00:00;1806;TABLA;985;4;13900;13692
8156;1;28000700000001;51;2014-11-09 00:00:00;1811;CAÑON;1540;70;14700;22638
8157;1;28000060000001;51;2014-11-09 00:00:00;1813;MUCHACHO;595;6;13900;8271
8158;1;28000710000001;51;2014-11-09 00:00:00;1815;PIERNA DE CERDO;490;71;12200;5978
8159;1;28000710000001;51;2014-11-09 00:00:00;1815;PIERNA DE CERDO;490;71;12200;5978
8160;1;28000040000001;51;2014-11-09 00:00:00;1817;TABLA;465;4;13900;6464
8161;1;28000700000001;51;2014-11-09 00:00:00;1819;CAÑON;520;70;14700;7644
8162;1;28000700000001;51;2014-11-09 00:00:00;1820;CAÑON;980;70;14700;14406
8163;1;28000710000001;51;2014-11-09 00:00:00;1833;PIERNA DE CERDO;845;71;12200;10309
8164;1;28000230000001;51;2014-11-09 00:00:00;1834;TRESTELAS;1755;23;7900;13865
8165;1;28000720000001;51;2014-11-09 00:00:00;1836;PIERNA ECONOMICA;485;72;11200;5432
8166;1;28000890000001;51;2014-11-10 00:00:00;906;ALAS QUALITY;625;89;6500;4063
8167;1;28000890000001;51;2014-11-10 00:00:00;907;ALAS QUALITY;1035;89;6500;6728
8168;1;28000860000001;51;2014-11-10 00:00:00;908;PERNIL QUALITY;975;86;5400;5265
8169;1;28000870000001;51;2014-11-10 00:00:00;928;PECHUGA QUALITY;1740;87;8800;15312
8170;1;28000890000001;51;2014-11-10 00:00:00;947;ALAS QUALITY;975;89;6500;6338
8171;1;28000890000001;51;2014-11-10 00:00:00;1005;ALAS QUALITY;535;89;6500;3478
8172;1;28000860000001;51;2014-11-10 00:00:00;1020;PERNIL QUALITY;2710;86;5400;14634
8173;1;28000860000001;51;2014-11-10 00:00:00;1101;PERNIL QUALITY;1070;86;5400;5778
8174;1;28000700000001;51;2014-11-10 00:00:00;1109;CAÑON;485;70;14700;7130
8175;1;28000260000001;51;2014-11-10 00:00:00;1111;PUNTA ESPALDILLA;510;26;12500;6375
8176;1;28000780000001;51;2014-11-10 00:00:00;1113;PEZUNA FRIJOL;545;78;4700;2562
8177;1;28000880000001;51;2014-11-10 00:00:00;1118;ALAS;980;88;6500;6370
8178;1;28000710000001;51;2014-11-10 00:00:00;1121;PIERNA DE CERDO;480;71;12200;5856
8179;1;28000750000001;51;2014-11-10 00:00:00;1131;PAPADA;765;75;7700;5891
8180;1;28000060000001;51;2014-11-10 00:00:00;1134;MUCHACHO;490;6;13900;6811
8181;1;28000710000001;51;2014-11-10 00:00:00;1136;PIERNA DE CERDO;505;71;12200;6161
8182;1;28000090000001;51;2014-11-10 00:00:00;1148;PALETERO;1000;9;12500;12500
8183;1;28000740000001;51;2014-11-10 00:00:00;1154;TOCINO CARNE;435;74;12300;5351
8184;1;28000880000001;51;2014-11-10 00:00:00;1155;ALAS;1010;88;6500;6565
8185;1;28000880000001;51;2014-11-10 00:00:00;1157;ALAS;995;88;6500;6468
8186;1;28000740000001;51;2014-11-10 00:00:00;1159;TOCINO CARNE;480;74;12300;5904
8187;1;28000860000001;51;2014-11-10 00:00:00;1206;PERNIL QUALITY;1455;86;5400;7857
8188;1;28000860000001;51;2014-11-10 00:00:00;1210;PERNIL QUALITY;920;86;5400;4968
8189;1;28000700000001;51;2014-11-10 00:00:00;1214;CAÑON;990;70;14700;14553
8190;1;28000770000001;51;2014-11-10 00:00:00;1214;ESPINAZO;615;77;6100;3752
8191;1;28000040000001;51;2014-11-10 00:00:00;1218;TABLA;445;4;13900;6186
8192;1;28000440000001;51;2014-11-10 00:00:00;1220;MOLIDA;670;44;6600;4422
8193;1;28000040000001;51;2014-11-10 00:00:00;1220;TABLA;670;4;13900;9313
8194;1;28000710000001;51;2014-11-10 00:00:00;1222;PIERNA DE CERDO;480;71;12200;5856
8195;1;28000730000001;51;2014-11-10 00:00:00;1245;COSTILLA DE CERDO;590;73;12700;7493
8196;1;28000870000001;51;2014-11-10 00:00:00;1330;PECHUGA QUALITY;870;87;8800;7656
8197;1;28000860000001;51;2014-11-10 00:00:00;1331;PERNIL QUALITY;1565;86;5400;8451
8198;1;28000890000001;51;2014-11-10 00:00:00;1332;ALAS QUALITY;510;89;6500;3315
8199;1;28000890000001;51;2014-11-10 00:00:00;1346;ALAS QUALITY;745;89;6500;4843
8200;1;28000860000001;51;2014-11-10 00:00:00;1347;PERNIL QUALITY;2010;86;5400;10854
8201;1;28000870000001;51;2014-11-10 00:00:00;1351;PECHUGA QUALITY;635;87;8800;5588
8202;1;28000890000001;51;2014-11-10 00:00:00;1453;ALAS QUALITY;465;89;6500;3023
8203;1;28000180000001;51;2014-11-10 00:00:00;1510;SOBREBARRIGA GRUESA;715;18;10200;7293
8204;1;28000700000001;51;2014-11-10 00:00:00;1521;CAÑON;245;70;14700;3602
8205;1;28000050000001;51;2014-11-10 00:00:00;1555;POSTA;630;5;13900;8757
8206;1;28000230000001;51;2014-11-10 00:00:00;1559;TRESTELAS;520;23;7900;4108
8207;1;28000150000001;51;2014-11-10 00:00:00;1600;MORRILLO;515;15;11600;5974
8208;1;28000740000001;51;2014-11-10 00:00:00;1603;TOCINO CARNE;460;74;12300;5658
8209;1;28000710000001;51;2014-11-10 00:00:00;1604;PIERNA DE CERDO;1090;71;12200;13298
8210;1;28000860000001;51;2014-11-10 00:00:00;1607;PERNIL QUALITY;2190;86;5400;11826
8211;1;28000880000001;51;2014-11-10 00:00:00;1608;ALAS;495;88;6500;3218
8212;1;28000040000001;51;2014-11-10 00:00:00;1611;TABLA;500;4;13900;6950
8213;1;28000740000001;51;2014-11-10 00:00:00;1631;TOCINO CARNE;700;74;12300;8610
8214;1;28000720000001;51;2014-11-10 00:00:00;1633;PIERNA ECONOMICA;1005;72;11200;11256
